,time,portfolio,stock,order
1,1000,djruh,1,-17.0
2,1000,djruh,2,10.0
3,1000,djruh,3,13.0
0,1000,hjmxr,4,-40.0
0,1000,hipzw,8,-5.0
1,1000,hipzw,9,-62.0
3,1000,hipzw,11,43.0
1,1000,wizey,13,175.0
3,1000,wizey,15,-176.0
0,1000,uitcq,16,8.0
1,1000,uitcq,17,-22.0
3,1000,uitcq,19,-1.0
2,1001,djruh,2,-2.0
3,1001,djruh,3,1.0
0,1001,hjmxr,4,-34.0
1,1001,hjmxr,5,-2.0
0,1001,hipzw,8,48.0
1,1001,hipzw,9,-67.0
3,1001,hipzw,11,21.0
1,1001,wizey,13,4.0
3,1001,wizey,15,-22.0
0,1001,uitcq,16,-7.0
1,1001,uitcq,17,23.0
3,1001,uitcq,19,6.0
1,1002,djruh,1,-2.0
2,1002,djruh,2,-3.0
3,1002,djruh,3,5.0
0,1002,hjmxr,4,-163.0
1,1002,hjmxr,5,158.0
0,1002,hipzw,8,22.0
1,1002,hipzw,9,13.0
3,1002,hipzw,11,-24.0
1,1002,wizey,13,18.0
3,1002,wizey,15,-18.0
0,1002,uitcq,16,-21.0
1,1002,uitcq,17,18.0
3,1002,uitcq,19,35.0
1,1003,djruh,1,5.0
2,1003,djruh,2,9.0
3,1003,djruh,3,-6.0
0,1003,hjmxr,4,271.0
1,1003,hjmxr,5,-195.0
0,1003,hipzw,8,22.0
1,1003,hipzw,9,-32.0
3,1003,hipzw,11,-1.0
1,1003,wizey,13,-63.0
3,1003,wizey,15,55.0
0,1003,uitcq,16,-5.0
1,1003,uitcq,17,4.0
3,1003,uitcq,19,8.0
1,1004,djruh,1,5.0
2,1004,djruh,2,3.0
3,1004,djruh,3,-6.0
0,1004,hjmxr,4,-27.0
1,1004,hjmxr,5,-12.0
0,1004,hipzw,8,7.0
1,1004,hipzw,9,-3.0
3,1004,hipzw,11,1.0
1,1004,wizey,13,9.0
3,1004,wizey,15,5.0
0,1004,uitcq,16,45.0
1,1004,uitcq,17,-34.0
3,1004,uitcq,19,-26.0
1,1005,djruh,1,-3.0
3,1005,djruh,3,7.0
0,1005,hjmxr,4,105.0
1,1005,hjmxr,5,-105.0
0,1005,hipzw,8,-37.0
1,1005,hipzw,9,59.0
3,1005,hipzw,11,7.0
3,1005,wizey,15,3.0
0,1005,uitcq,16,-6.0
1,1005,uitcq,17,41.0
3,1005,uitcq,19,-34.0
1,1006,djruh,1,-14.0
2,1006,djruh,2,-2.0
3,1006,djruh,3,15.0
0,1006,hjmxr,4,-31.0
1,1006,hjmxr,5,-7.0
0,1006,hipzw,8,-23.0
1,1006,hipzw,9,28.0
3,1006,hipzw,11,-20.0
1,1006,wizey,13,75.0
3,1006,wizey,15,-45.0
0,1006,uitcq,16,39.0
1,1006,uitcq,17,-16.0
3,1006,uitcq,19,-51.0
1,1007,djruh,1,26.0
2,1007,djruh,2,-8.0
3,1007,djruh,3,-28.0
0,1007,hjmxr,4,-9.0
1,1007,hjmxr,5,17.0
0,1007,hipzw,8,-1.0
1,1007,hipzw,9,-4.0
3,1007,hipzw,11,4.0
1,1007,wizey,13,-103.0
3,1007,wizey,15,93.0
0,1007,uitcq,16,-3.0
1,1007,uitcq,17,32.0
3,1007,uitcq,19,-14.0
1,1008,djruh,1,-14.0
2,1008,djruh,2,14.0
3,1008,djruh,3,9.0
0,1008,hjmxr,4,38.0
1,1008,hjmxr,5,-15.0
0,1008,hipzw,8,-8.0
1,1008,hipzw,9,56.0
3,1008,hipzw,11,-59.0
1,1008,wizey,13,-126.0
3,1008,wizey,15,110.0
0,1008,uitcq,16,-2.0
1,1008,uitcq,17,34.0
3,1008,uitcq,19,-2.0
1,1009,djruh,1,6.0
2,1009,djruh,2,15.0
3,1009,djruh,3,-19.0
0,1009,hjmxr,4,225.0
1,1009,hjmxr,5,-118.0
0,1009,hipzw,8,50.0
1,1009,hipzw,9,5.0
3,1009,hipzw,11,-102.0
1,1009,wizey,13,-8.0
3,1009,wizey,15,-19.0
0,1009,uitcq,16,19.0
1,1009,uitcq,17,32.0
3,1009,uitcq,19,-43.0
1,1010,djruh,1,26.0
2,1010,djruh,2,-18.0
3,1010,djruh,3,-17.0
0,1010,hjmxr,4,67.0
1,1010,hjmxr,5,-11.0
0,1010,hipzw,8,-12.0
1,1010,hipzw,9,-23.0
3,1010,hipzw,11,39.0
1,1010,wizey,13,74.0
3,1010,wizey,15,-95.0
0,1010,uitcq,16,3.0
1,1010,uitcq,17,-9.0
3,1010,uitcq,19,-11.0
1,1011,djruh,1,-5.0
2,1011,djruh,2,16.0
3,1011,djruh,3,-9.0
0,1011,hjmxr,4,-543.0
1,1011,hjmxr,5,418.0
0,1011,hipzw,8,25.0
1,1011,hipzw,9,15.0
3,1011,hipzw,11,-21.0
1,1011,wizey,13,-13.0
3,1011,wizey,15,-6.0
0,1011,uitcq,16,-43.0
1,1011,uitcq,17,48.0
3,1011,uitcq,19,38.0
1,1012,djruh,1,8.0
2,1012,djruh,2,26.0
3,1012,djruh,3,-24.0
0,1012,hjmxr,4,101.0
1,1012,hjmxr,5,-107.0
0,1012,hipzw,8,53.0
1,1012,hipzw,9,-81.0
3,1012,hipzw,11,-26.0
1,1012,wizey,13,3.0
3,1012,wizey,15,-38.0
0,1012,uitcq,16,-6.0
1,1012,uitcq,17,41.0
3,1012,uitcq,19,-10.0
1,1013,djruh,1,3.0
2,1013,djruh,2,-19.0
3,1013,djruh,3,16.0
0,1013,hjmxr,4,-44.0
1,1013,hjmxr,5,-13.0
0,1013,hipzw,8,4.0
1,1013,hipzw,9,-73.0
3,1013,hipzw,11,47.0
1,1013,wizey,13,7.0
3,1013,wizey,15,-10.0
0,1013,uitcq,16,-32.0
1,1013,uitcq,17,-5.0
3,1013,uitcq,19,61.0
1,1014,djruh,1,-3.0
2,1014,djruh,2,6.0
3,1014,djruh,3,4.0
0,1014,hjmxr,4,-234.0
1,1014,hjmxr,5,159.0
0,1014,hipzw,8,69.0
1,1014,hipzw,9,-42.0
3,1014,hipzw,11,-65.0
1,1014,wizey,13,-126.0
3,1014,wizey,15,103.0
0,1014,uitcq,16,-48.0
1,1014,uitcq,17,39.0
3,1014,uitcq,19,44.0
1,1015,djruh,1,33.0
2,1015,djruh,2,-27.0
3,1015,djruh,3,-11.0
0,1015,hjmxr,4,-122.0
1,1015,hjmxr,5,138.0
0,1015,hipzw,8,15.0
1,1015,hipzw,9,-71.0
3,1015,hipzw,11,39.0
3,1015,wizey,15,-14.0
0,1015,uitcq,16,-66.0
1,1015,uitcq,17,49.0
3,1015,uitcq,19,65.0
1,1016,djruh,1,-17.0
2,1016,djruh,2,8.0
3,1016,djruh,3,3.0
0,1016,hjmxr,4,-12.0
1,1016,hjmxr,5,-23.0
0,1016,hipzw,8,16.0
1,1016,hipzw,9,-44.0
3,1016,hipzw,11,1.0
3,1016,wizey,15,12.0
0,1016,uitcq,16,-10.0
1,1016,uitcq,17,36.0
3,1016,uitcq,19,-29.0
0,1017,djruh,0,9.0
1,1017,djruh,1,7.0
2,1017,djruh,2,-6.0
3,1017,djruh,3,-15.0
0,1017,hjmxr,4,157.0
1,1017,hjmxr,5,-117.0
0,1017,hipzw,8,23.0
1,1017,hipzw,9,-30.0
3,1017,hipzw,11,-14.0
1,1017,wizey,13,-19.0
3,1017,wizey,15,-7.0
0,1017,uitcq,16,-33.0
1,1017,uitcq,17,42.0
3,1017,uitcq,19,28.0
1,1018,djruh,1,1.0
2,1018,djruh,2,1.0
3,1018,djruh,3,8.0
0,1018,hjmxr,4,-114.0
1,1018,hjmxr,5,92.0
0,1018,hipzw,8,9.0
1,1018,hipzw,9,38.0
3,1018,hipzw,11,-38.0
1,1018,wizey,13,11.0
3,1018,wizey,15,-6.0
0,1018,uitcq,16,39.0
1,1018,uitcq,17,-35.0
3,1018,uitcq,19,-32.0
1,1019,djruh,1,21.0
2,1019,djruh,2,-31.0
3,1019,djruh,3,-2.0
0,1019,hjmxr,4,-101.0
1,1019,hjmxr,5,-23.0
0,1019,hipzw,8,31.0
1,1019,hipzw,9,38.0
3,1019,hipzw,11,-78.0
1,1019,wizey,13,2.0
3,1019,wizey,15,-12.0
0,1019,uitcq,16,-2.0
1,1019,uitcq,17,-13.0
3,1019,uitcq,19,9.0
0,1020,djruh,0,14.0
1,1020,djruh,1,-10.0
2,1020,djruh,2,-21.0
3,1020,djruh,3,20.0
0,1020,hjmxr,4,133.0
1,1020,hjmxr,5,-108.0
0,1020,hipzw,8,-36.0
1,1020,hipzw,9,-8.0
3,1020,hipzw,11,58.0
1,1020,wizey,13,-5.0
3,1020,wizey,15,-3.0
0,1020,uitcq,16,-50.0
1,1020,uitcq,17,-19.0
3,1020,uitcq,19,58.0
0,1021,djruh,0,1.0
1,1021,djruh,1,8.0
2,1021,djruh,2,12.0
3,1021,djruh,3,-11.0
0,1021,hjmxr,4,-248.0
1,1021,hjmxr,5,196.0
0,1021,hipzw,8,1.0
1,1021,hipzw,9,-45.0
3,1021,hipzw,11,35.0
1,1021,wizey,13,-2.0
3,1021,wizey,15,21.0
0,1021,uitcq,16,5.0
1,1021,uitcq,17,-18.0
3,1021,uitcq,19,-15.0
1,1022,djruh,1,1.0
2,1022,djruh,2,1.0
3,1022,djruh,3,-4.0
0,1022,hjmxr,4,-250.0
1,1022,hjmxr,5,151.0
0,1022,hipzw,8,8.0
3,1022,hipzw,11,-14.0
1,1022,wizey,13,6.0
3,1022,wizey,15,-8.0
0,1022,uitcq,16,80.0
1,1022,uitcq,17,-62.0
3,1022,uitcq,19,-85.0
0,1023,djruh,0,15.0
1,1023,djruh,1,-20.0
2,1023,djruh,2,-6.0
3,1023,djruh,3,34.0
0,1023,hjmxr,4,-5.0
1,1023,hjmxr,5,-22.0
0,1023,hipzw,8,-16.0
1,1023,hipzw,9,-5.0
3,1023,hipzw,11,4.0
1,1023,wizey,13,4.0
3,1023,wizey,15,40.0
0,1023,uitcq,16,36.0
1,1023,uitcq,17,-15.0
3,1023,uitcq,19,-47.0
0,1024,djruh,0,10.0
1,1024,djruh,1,-3.0
2,1024,djruh,2,-1.0
0,1024,hjmxr,4,-136.0
1,1024,hjmxr,5,130.0
0,1024,hipzw,8,2.0
1,1024,hipzw,9,-49.0
3,1024,hipzw,11,34.0
1,1024,wizey,13,79.0
3,1024,wizey,15,-44.0
0,1024,uitcq,16,-27.0
1,1024,uitcq,17,44.0
3,1024,uitcq,19,-8.0
0,1025,djruh,0,7.0
1,1025,djruh,1,2.0
2,1025,djruh,2,-8.0
3,1025,djruh,3,-8.0
0,1025,hjmxr,4,4.0
1,1025,hjmxr,5,-39.0
0,1025,hipzw,8,64.0
1,1025,hipzw,9,-30.0
3,1025,hipzw,11,-52.0
1,1025,wizey,13,-58.0
3,1025,wizey,15,47.0
0,1025,uitcq,16,9.0
1,1025,uitcq,17,-57.0
3,1025,uitcq,19,31.0
0,1026,djruh,0,-7.0
1,1026,djruh,1,33.0
2,1026,djruh,2,-34.0
3,1026,djruh,3,-13.0
0,1026,hjmxr,4,-185.0
1,1026,hjmxr,5,99.0
0,1026,hipzw,8,-17.0
1,1026,hipzw,9,24.0
3,1026,hipzw,11,-22.0
1,1026,wizey,13,54.0
3,1026,wizey,15,-47.0
1,1026,uitcq,17,6.0
1,1027,djruh,1,5.0
2,1027,djruh,2,23.0
3,1027,djruh,3,-23.0
0,1027,hjmxr,4,-157.0
1,1027,hjmxr,5,44.0
0,1027,hipzw,8,-3.0
1,1027,hipzw,9,42.0
3,1027,hipzw,11,-30.0
1,1027,wizey,13,-3.0
0,1027,uitcq,16,1.0
1,1027,uitcq,17,-12.0
3,1027,uitcq,19,16.0
0,1028,djruh,0,-4.0
1,1028,djruh,1,19.0
2,1028,djruh,2,-23.0
3,1028,djruh,3,-4.0
0,1028,hjmxr,4,209.0
1,1028,hjmxr,5,-186.0
0,1028,hipzw,8,-7.0
1,1028,wizey,13,57.0
3,1028,wizey,15,-22.0
0,1028,uitcq,16,-5.0
1,1028,uitcq,17,13.0
3,1028,uitcq,19,-2.0
0,1029,djruh,0,10.0
1,1029,djruh,1,1.0
2,1029,djruh,2,6.0
3,1029,djruh,3,-13.0
0,1029,hjmxr,4,19.0
1,1029,hjmxr,5,-20.0
0,1029,hipzw,8,-9.0
1,1029,hipzw,9,67.0
3,1029,hipzw,11,-78.0
1,1029,wizey,13,-2.0
3,1029,wizey,15,18.0
0,1029,uitcq,16,-3.0
1,1029,uitcq,17,8.0
3,1029,uitcq,19,5.0
0,1030,djruh,0,25.0
1,1030,djruh,1,4.0
3,1030,djruh,3,-22.0
0,1030,hjmxr,4,-313.0
1,1030,hjmxr,5,177.0
0,1030,hipzw,8,-70.0
1,1030,hipzw,9,-22.0
3,1030,hipzw,11,128.0
1,1030,wizey,13,29.0
3,1030,wizey,15,15.0
0,1030,uitcq,16,9.0
1,1030,uitcq,17,8.0
3,1030,uitcq,19,-24.0
0,1031,djruh,0,16.0
1,1031,djruh,1,-6.0
2,1031,djruh,2,-1.0
0,1031,hjmxr,4,-6.0
1,1031,hjmxr,5,3.0
0,1031,hipzw,8,-11.0
1,1031,hipzw,9,-9.0
3,1031,hipzw,11,61.0
1,1031,wizey,13,137.0
3,1031,wizey,15,-79.0
0,1031,uitcq,16,-34.0
1,1031,uitcq,17,1.0
3,1031,uitcq,19,40.0
0,1032,djruh,0,-26.0
1,1032,djruh,1,8.0
2,1032,djruh,2,23.0
3,1032,djruh,3,-13.0
0,1032,hjmxr,4,171.0
1,1032,hjmxr,5,-141.0
0,1032,hipzw,8,10.0
1,1032,hipzw,9,28.0
3,1032,hipzw,11,-62.0
1,1032,wizey,13,-98.0
3,1032,wizey,15,84.0
0,1032,uitcq,16,16.0
1,1032,uitcq,17,4.0
3,1032,uitcq,19,-13.0
0,1033,djruh,0,14.0
1,1033,djruh,1,-2.0
2,1033,djruh,2,-10.0
3,1033,djruh,3,-3.0
0,1033,hjmxr,4,-295.0
1,1033,hjmxr,5,195.0
0,1033,hipzw,8,-4.0
1,1033,hipzw,9,-29.0
3,1033,hipzw,11,43.0
1,1033,wizey,13,80.0
3,1033,wizey,15,-52.0
0,1033,uitcq,16,-1.0
1,1033,uitcq,17,-1.0
3,1033,uitcq,19,1.0
0,1034,djruh,0,15.0
1,1034,djruh,1,-14.0
2,1034,djruh,2,-1.0
3,1034,djruh,3,10.0
0,1034,hjmxr,4,41.0
1,1034,hjmxr,5,-75.0
0,1034,hipzw,8,-7.0
1,1034,hipzw,9,66.0
3,1034,hipzw,11,-27.0
1,1034,wizey,13,3.0
3,1034,wizey,15,1.0
0,1034,uitcq,16,-44.0
1,1034,uitcq,17,13.0
3,1034,uitcq,19,56.0
0,1035,djruh,0,10.0
1,1035,djruh,1,2.0
2,1035,djruh,2,-4.0
3,1035,djruh,3,-5.0
0,1035,hjmxr,4,2.0
1,1035,hjmxr,5,-16.0
0,1035,hipzw,8,15.0
1,1035,hipzw,9,-31.0
3,1035,hipzw,11,58.0
1,1035,wizey,13,73.0
3,1035,wizey,15,-52.0
0,1035,uitcq,16,-25.0
1,1035,uitcq,17,38.0
3,1035,uitcq,19,14.0
0,1036,djruh,0,-8.0
1,1036,djruh,1,-12.0
2,1036,djruh,2,-6.0
3,1036,djruh,3,20.0
0,1036,hjmxr,4,-121.0
1,1036,hjmxr,5,79.0
0,1036,hipzw,8,27.0
1,1036,hipzw,9,-60.0
3,1036,hipzw,11,37.0
1,1036,wizey,13,267.0
3,1036,wizey,15,-228.0
0,1036,uitcq,16,6.0
1,1036,uitcq,17,-18.0
3,1036,uitcq,19,18.0
0,1037,djruh,0,3.0
1,1037,djruh,1,-21.0
2,1037,djruh,2,25.0
3,1037,djruh,3,10.0
0,1037,hjmxr,4,-64.0
1,1037,hjmxr,5,-7.0
0,1037,hipzw,8,-23.0
1,1037,hipzw,9,-2.0
3,1037,hipzw,11,35.0
1,1037,wizey,13,7.0
3,1037,wizey,15,-25.0
0,1037,uitcq,16,-52.0
1,1037,uitcq,17,27.0
3,1037,uitcq,19,59.0
0,1038,djruh,0,1.0
1,1038,djruh,1,-6.0
2,1038,djruh,2,-15.0
3,1038,djruh,3,22.0
0,1038,hjmxr,4,-169.0
1,1038,hjmxr,5,109.0
0,1038,hipzw,8,48.0
1,1038,hipzw,9,-63.0
3,1038,hipzw,11,-27.0
1,1038,wizey,13,-25.0
3,1038,wizey,15,21.0
0,1038,uitcq,16,29.0
1,1038,uitcq,17,2.0
3,1038,uitcq,19,-39.0
0,1039,djruh,0,-10.0
1,1039,djruh,1,-9.0
2,1039,djruh,2,-11.0
3,1039,djruh,3,24.0
0,1039,hjmxr,4,-39.0
1,1039,hjmxr,5,-17.0
0,1039,hipzw,8,-13.0
1,1039,hipzw,9,-8.0
3,1039,hipzw,11,32.0
1,1039,wizey,13,-141.0
3,1039,wizey,15,130.0
0,1039,uitcq,16,-22.0
1,1039,uitcq,17,-14.0
3,1039,uitcq,19,33.0
0,1040,djruh,0,5.0
1,1040,djruh,1,-9.0
2,1040,djruh,2,-18.0
3,1040,djruh,3,23.0
0,1040,hjmxr,4,-13.0
1,1040,hjmxr,5,26.0
0,1040,hipzw,8,-11.0
1,1040,hipzw,9,-22.0
3,1040,hipzw,11,48.0
1,1040,wizey,13,21.0
3,1040,wizey,15,35.0
0,1040,uitcq,16,-2.0
1,1040,uitcq,17,-3.0
3,1040,uitcq,19,-6.0
0,1041,djruh,0,4.0
1,1041,djruh,1,-1.0
2,1041,djruh,2,-6.0
3,1041,djruh,3,3.0
0,1041,hjmxr,4,96.0
1,1041,hjmxr,5,-82.0
0,1041,hipzw,8,32.0
1,1041,hipzw,9,22.0
3,1041,hipzw,11,-60.0
1,1041,wizey,13,-107.0
3,1041,wizey,15,65.0
0,1041,uitcq,16,33.0
1,1041,uitcq,17,-15.0
3,1041,uitcq,19,-40.0
0,1042,djruh,0,20.0
1,1042,djruh,1,3.0
2,1042,djruh,2,7.0
3,1042,djruh,3,-18.0
0,1042,hjmxr,4,-81.0
1,1042,hjmxr,5,53.0
0,1042,hipzw,8,26.0
1,1042,hipzw,9,68.0
3,1042,hipzw,11,-109.0
1,1042,wizey,13,-174.0
3,1042,wizey,15,145.0
0,1042,uitcq,16,-3.0
1,1042,uitcq,17,25.0
3,1042,uitcq,19,-2.0
0,1043,djruh,0,9.0
1,1043,djruh,1,-8.0
2,1043,djruh,2,3.0
3,1043,djruh,3,2.0
0,1043,hjmxr,4,-66.0
1,1043,hjmxr,5,36.0
0,1043,hipzw,8,15.0
1,1043,hipzw,9,-17.0
3,1043,hipzw,11,29.0
1,1043,wizey,13,84.0
3,1043,wizey,15,-90.0
0,1043,uitcq,16,45.0
1,1043,uitcq,17,-4.0
3,1043,uitcq,19,-65.0
0,1044,djruh,0,24.0
1,1044,djruh,1,-9.0
2,1044,djruh,2,1.0
3,1044,djruh,3,-7.0
0,1044,hjmxr,4,-199.0
1,1044,hjmxr,5,182.0
0,1044,hipzw,8,-13.0
1,1044,hipzw,9,8.0
3,1044,hipzw,11,15.0
1,1044,wizey,13,-87.0
3,1044,wizey,15,109.0
0,1044,uitcq,16,3.0
3,1044,uitcq,19,-9.0
0,1045,djruh,0,7.0
1,1045,djruh,1,-5.0
2,1045,djruh,2,-7.0
3,1045,djruh,3,4.0
0,1045,hjmxr,4,10.0
1,1045,hjmxr,5,-3.0
0,1045,hipzw,8,6.0
1,1045,hipzw,9,-30.0
3,1045,hipzw,11,51.0
1,1045,wizey,13,46.0
3,1045,wizey,15,-72.0
0,1045,uitcq,16,-44.0
1,1045,uitcq,17,-4.0
3,1045,uitcq,19,57.0
0,1046,djruh,0,-12.0
1,1046,djruh,1,-3.0
2,1046,djruh,2,-21.0
3,1046,djruh,3,33.0
0,1046,hjmxr,4,-59.0
1,1046,hjmxr,5,65.0
0,1046,hipzw,8,21.0
1,1046,hipzw,9,3.0
3,1046,hipzw,11,-41.0
1,1046,wizey,13,-117.0
3,1046,wizey,15,79.0
0,1046,uitcq,16,-40.0
1,1046,uitcq,17,-7.0
3,1046,uitcq,19,46.0
0,1047,djruh,0,-1.0
1,1047,djruh,1,-5.0
2,1047,djruh,2,1.0
3,1047,djruh,3,3.0
0,1047,hjmxr,4,-59.0
1,1047,hjmxr,5,59.0
0,1047,hipzw,8,-19.0
1,1047,hipzw,9,20.0
3,1047,hipzw,11,15.0
1,1047,wizey,13,12.0
3,1047,wizey,15,-7.0
0,1047,uitcq,16,1.0
3,1047,uitcq,19,-7.0
0,1048,djruh,0,-7.0
1,1048,djruh,1,26.0
2,1048,djruh,2,-2.0
3,1048,djruh,3,-24.0
0,1048,hjmxr,4,-5.0
0,1048,hipzw,8,-54.0
1,1048,hipzw,9,48.0
3,1048,hipzw,11,37.0
1,1048,wizey,13,-121.0
3,1048,wizey,15,135.0
0,1048,uitcq,16,-1.0
1,1048,uitcq,17,12.0
3,1048,uitcq,19,-13.0
0,1049,djruh,0,9.0
1,1049,djruh,1,-1.0
2,1049,djruh,2,14.0
3,1049,djruh,3,-12.0
0,1049,hjmxr,4,-144.0
1,1049,hjmxr,5,131.0
0,1049,hipzw,8,93.0
1,1049,hipzw,9,-111.0
3,1049,hipzw,11,13.0
1,1049,wizey,13,48.0
3,1049,wizey,15,-25.0
0,1049,uitcq,16,-37.0
1,1049,uitcq,17,-18.0
3,1049,uitcq,19,57.0
0,1050,djruh,0,10.0
1,1050,djruh,1,1.0
2,1050,djruh,2,-11.0
3,1050,djruh,3,3.0
0,1050,hjmxr,4,-23.0
1,1050,hjmxr,5,-19.0
0,1050,hipzw,8,-25.0
1,1050,hipzw,9,40.0
3,1050,hipzw,11,-3.0
1,1050,wizey,13,268.0
3,1050,wizey,15,-231.0
0,1050,uitcq,16,26.0
1,1050,uitcq,17,11.0
3,1050,uitcq,19,-36.0
0,1051,djruh,0,14.0
1,1051,djruh,1,15.0
2,1051,djruh,2,-22.0
3,1051,djruh,3,-10.0
0,1051,hjmxr,4,7.0
1,1051,hjmxr,5,30.0
0,1051,hipzw,8,1.0
1,1051,hipzw,9,-26.0
3,1051,hipzw,11,28.0
1,1051,wizey,13,12.0
3,1051,wizey,15,17.0
0,1051,uitcq,16,-19.0
1,1051,uitcq,17,15.0
3,1051,uitcq,19,22.0
0,1052,djruh,0,1.0
1,1052,djruh,1,2.0
2,1052,djruh,2,3.0
3,1052,djruh,3,-8.0
0,1052,hjmxr,4,4.0
1,1052,hjmxr,5,7.0
0,1052,hipzw,8,-21.0
3,1052,hipzw,11,9.0
1,1052,wizey,13,-13.0
3,1052,wizey,15,3.0
0,1052,uitcq,16,-7.0
1,1052,uitcq,17,29.0
3,1052,uitcq,19,-9.0
0,1053,djruh,0,-8.0
1,1053,djruh,1,-11.0
2,1053,djruh,2,12.0
3,1053,djruh,3,6.0
0,1053,hjmxr,4,27.0
1,1053,hjmxr,5,9.0
0,1053,hipzw,8,10.0
1,1053,hipzw,9,32.0
3,1053,hipzw,11,-60.0
1,1053,wizey,13,8.0
3,1053,wizey,15,-7.0
0,1053,uitcq,16,24.0
1,1053,uitcq,17,-15.0
3,1053,uitcq,19,-39.0
0,1054,djruh,0,5.0
1,1054,djruh,1,-5.0
2,1054,djruh,2,-5.0
3,1054,djruh,3,-3.0
0,1054,hjmxr,4,-171.0
1,1054,hjmxr,5,141.0
0,1054,hipzw,8,-1.0
1,1054,hipzw,9,-2.0
3,1054,hipzw,11,-18.0
1,1054,wizey,13,62.0
3,1054,wizey,15,-57.0
0,1054,uitcq,16,3.0
1,1054,uitcq,17,-25.0
3,1054,uitcq,19,4.0
0,1055,djruh,0,-16.0
1,1055,djruh,1,30.0
2,1055,djruh,2,-44.0
3,1055,djruh,3,4.0
0,1055,hjmxr,4,2.0
1,1055,hjmxr,5,20.0
0,1055,hipzw,8,-30.0
1,1055,hipzw,9,84.0
3,1055,hipzw,11,-43.0
1,1055,wizey,13,-150.0
3,1055,wizey,15,111.0
0,1055,uitcq,16,-45.0
1,1055,uitcq,17,19.0
3,1055,uitcq,19,23.0
0,1056,djruh,0,11.0
1,1056,djruh,1,-1.0
2,1056,djruh,2,5.0
3,1056,djruh,3,-12.0
0,1056,hjmxr,4,-137.0
1,1056,hjmxr,5,103.0
0,1056,hipzw,8,-45.0
1,1056,hipzw,9,-15.0
3,1056,hipzw,11,69.0
1,1056,wizey,13,171.0
3,1056,wizey,15,-192.0
0,1056,uitcq,16,-1.0
1,1056,uitcq,17,32.0
3,1056,uitcq,19,-11.0
0,1057,djruh,0,2.0
1,1057,djruh,1,-19.0
2,1057,djruh,2,14.0
3,1057,djruh,3,12.0
0,1057,hjmxr,4,72.0
1,1057,hjmxr,5,-88.0
0,1057,hipzw,8,26.0
1,1057,hipzw,9,-62.0
3,1057,hipzw,11,70.0
1,1057,wizey,13,72.0
3,1057,wizey,15,-69.0
0,1057,uitcq,16,-67.0
1,1057,uitcq,17,41.0
3,1057,uitcq,19,63.0
0,1058,djruh,0,14.0
1,1058,djruh,1,-1.0
2,1058,djruh,2,-15.0
3,1058,djruh,3,-3.0
0,1058,hjmxr,4,-18.0
1,1058,hjmxr,5,-1.0
0,1058,hipzw,8,-98.0
1,1058,hipzw,9,86.0
3,1058,hipzw,11,31.0
1,1058,wizey,13,68.0
3,1058,wizey,15,-77.0
0,1058,uitcq,16,28.0
1,1058,uitcq,17,18.0
3,1058,uitcq,19,-52.0
0,1059,djruh,0,8.0
1,1059,djruh,1,-16.0
2,1059,djruh,2,-14.0
3,1059,djruh,3,29.0
0,1059,hjmxr,4,-10.0
1,1059,hjmxr,5,33.0
0,1059,hipzw,8,-22.0
1,1059,hipzw,9,-43.0
3,1059,hipzw,11,56.0
1,1059,wizey,13,56.0
3,1059,wizey,15,-55.0
0,1059,uitcq,16,5.0
1,1059,uitcq,17,-26.0
3,1059,uitcq,19,-2.0
0,1060,djruh,0,-8.0
1,1060,djruh,1,-11.0
2,1060,djruh,2,10.0
3,1060,djruh,3,17.0
0,1060,hjmxr,4,1.0
1,1060,hjmxr,5,-4.0
0,1060,hipzw,8,-11.0
1,1060,hipzw,9,14.0
3,1060,hipzw,11,32.0
1,1060,wizey,13,-53.0
3,1060,wizey,15,20.0
0,1060,uitcq,16,-25.0
1,1060,uitcq,17,3.0
3,1060,uitcq,19,27.0
0,1061,djruh,0,-13.0
1,1061,djruh,1,3.0
2,1061,djruh,2,32.0
3,1061,djruh,3,-23.0
1,1061,hjmxr,5,15.0
1,1061,hipzw,9,59.0
3,1061,hipzw,11,-90.0
1,1061,wizey,13,-43.0
3,1061,wizey,15,59.0
0,1061,uitcq,16,-6.0
1,1061,uitcq,17,24.0
3,1061,uitcq,19,-15.0
0,1062,djruh,0,14.0
1,1062,djruh,1,-4.0
2,1062,djruh,2,6.0
3,1062,djruh,3,-2.0
0,1062,hjmxr,4,-21.0
1,1062,hjmxr,5,2.0
0,1062,hipzw,8,61.0
1,1062,hipzw,9,-15.0
3,1062,hipzw,11,-60.0
1,1062,wizey,13,-118.0
3,1062,wizey,15,117.0
0,1062,uitcq,16,19.0
3,1062,uitcq,19,-28.0
0,1063,djruh,0,-9.0
1,1063,djruh,1,1.0
2,1063,djruh,2,-7.0
3,1063,djruh,3,9.0
0,1063,hjmxr,4,66.0
1,1063,hjmxr,5,-62.0
0,1063,hipzw,8,66.0
1,1063,hipzw,9,-43.0
3,1063,hipzw,11,-42.0
1,1063,wizey,13,37.0
3,1063,wizey,15,-33.0
0,1063,uitcq,16,7.0
1,1063,uitcq,17,-28.0
3,1063,uitcq,19,13.0
0,1064,djruh,0,-8.0
1,1064,djruh,1,10.0
2,1064,djruh,2,3.0
3,1064,djruh,3,-13.0
0,1064,hjmxr,4,189.0
1,1064,hjmxr,5,-187.0
0,1064,hipzw,8,-21.0
1,1064,hipzw,9,65.0
