,ToS,stock,seller,buyer,volume,tradeID
0,5482,10,bsfah,world,-2.0,5482|10worldbsfah-2.0
0,5482,11,world,bsfah,3.0,5482|11worldbsfah3.0
0,5482,13,world,bsfah,5.0,5482|13worldbsfah5.0
0,5482,6,zrdwn,world,-1.0,5482|6worldzrdwn-1.0
0,5483,0,world,bsfah,1.0,5483|0worldbsfah1.0
0,5483,1,world,bsfah,2.0,5483|1worldbsfah2.0
0,5483,5,bsfah,world,-2.0,5483|5worldbsfah-2.0
0,5483,6,bsfah,world,-1.0,5483|6worldbsfah-1.0
0,5483,10,world,bsfah,1.0,5483|10worldbsfah1.0
0,5483,11,bsfah,world,-3.0,5483|11worldbsfah-3.0
0,5483,13,world,bsfah,3.0,5483|13worldbsfah3.0
0,5485,1,world,bsfah,3.0,5485|1worldbsfah3.0
0,5485,5,world,bsfah,4.0,5485|5worldbsfah4.0
0,5485,6,world,bsfah,1.0,5485|6worldbsfah1.0
0,5485,10,bsfah,world,-1.0,5485|10worldbsfah-1.0
0,5485,11,bsfah,world,-3.0,5485|11worldbsfah-3.0
0,5485,13,bsfah,world,-2.0,5485|13worldbsfah-2.0
0,5485,1,world,zrdwn,1.0,5485|1worldzrdwn1.0
0,5486,0,world,bsfah,1.0,5486|0worldbsfah1.0
0,5486,1,world,bsfah,3.0,5486|1worldbsfah3.0
0,5486,5,bsfah,world,-1.0,5486|5worldbsfah-1.0
0,5486,6,bsfah,world,-2.0,5486|6worldbsfah-2.0
0,5486,13,bsfah,world,-1.0,5486|13worldbsfah-1.0
0,5487,0,bsfah,world,-1.0,5487|0worldbsfah-1.0
0,5487,1,world,bsfah,2.0,5487|1worldbsfah2.0
0,5487,5,bsfah,world,-1.0,5487|5worldbsfah-1.0
0,5487,6,bsfah,world,-2.0,5487|6worldbsfah-2.0
0,5487,11,bsfah,world,-1.0,5487|11worldbsfah-1.0
0,5487,13,world,bsfah,2.0,5487|13worldbsfah2.0
0,5487,11,zrdwn,world,-1.0,5487|11worldzrdwn-1.0
0,5488,16,zrdwn,world,-1.0,5488|16worldzrdwn-1.0
0,5488,11,world,zrdwn,1.0,5488|11worldzrdwn1.0
0,5489,0,bsfah,world,-1.0,5489|0worldbsfah-1.0
0,5489,5,world,bsfah,1.0,5489|5worldbsfah1.0
0,5489,6,bsfah,world,-3.0,5489|6worldbsfah-3.0
0,5489,10,world,bsfah,1.0,5489|10worldbsfah1.0
0,5489,11,world,bsfah,1.0,5489|11worldbsfah1.0
0,5489,13,world,bsfah,1.0,5489|13worldbsfah1.0
0,5490,0,world,bsfah,2.0,5490|0worldbsfah2.0
0,5490,1,world,bsfah,1.0,5490|1worldbsfah1.0
0,5490,5,bsfah,world,-4.0,5490|5worldbsfah-4.0
0,5490,6,world,bsfah,2.0,5490|6worldbsfah2.0
0,5490,10,bsfah,world,-1.0,5490|10worldbsfah-1.0
0,5490,11,bsfah,world,-3.0,5490|11worldbsfah-3.0
0,5490,13,world,bsfah,1.0,5490|13worldbsfah1.0
0,5490,11,zrdwn,world,-1.0,5490|11worldzrdwn-1.0
0,5491,1,world,bsfah,1.0,5491|1worldbsfah1.0
0,5491,5,world,bsfah,4.0,5491|5worldbsfah4.0
0,5491,6,bsfah,world,-2.0,5491|6worldbsfah-2.0
0,5491,13,world,bsfah,2.0,5491|13worldbsfah2.0
0,5491,11,world,zrdwn,1.0,5491|11worldzrdwn1.0
0,5492,0,world,bsfah,1.0,5492|0worldbsfah1.0
0,5492,1,world,bsfah,1.0,5492|1worldbsfah1.0
0,5492,5,bsfah,world,-2.0,5492|5worldbsfah-2.0
0,5492,6,bsfah,world,-3.0,5492|6worldbsfah-3.0
0,5492,10,world,bsfah,1.0,5492|10worldbsfah1.0
0,5492,13,world,bsfah,2.0,5492|13worldbsfah2.0
0,5493,0,world,bsfah,1.0,5493|0worldbsfah1.0
0,5493,1,bsfah,world,-3.0,5493|1worldbsfah-3.0
0,5493,5,world,bsfah,2.0,5493|5worldbsfah2.0
0,5493,6,world,bsfah,1.0,5493|6worldbsfah1.0
0,5493,10,world,bsfah,2.0,5493|10worldbsfah2.0
0,5493,11,bsfah,world,-1.0,5493|11worldbsfah-1.0
0,5493,13,world,bsfah,2.0,5493|13worldbsfah2.0
0,5493,0,world,zrdwn,1.0,5493|0worldzrdwn1.0
0,5493,11,zrdwn,world,-1.0,5493|11worldzrdwn-1.0
0,5495,0,bsfah,world,-1.0,5495|0worldbsfah-1.0
0,5495,1,bsfah,world,-4.0,5495|1worldbsfah-4.0
0,5495,5,bsfah,world,-3.0,5495|5worldbsfah-3.0
0,5495,10,world,bsfah,1.0,5495|10worldbsfah1.0
0,5495,11,world,bsfah,2.0,5495|11worldbsfah2.0
0,5495,13,bsfah,world,-1.0,5495|13worldbsfah-1.0
0,5500,0,world,bsfah,3.0,5500|0worldbsfah3.0
0,5500,1,bsfah,world,-6.0,5500|1worldbsfah-6.0
0,5500,3,world,bsfah,12.0,5500|3worldbsfah12.0
0,5500,5,world,bsfah,4.0,5500|5worldbsfah4.0
0,5500,6,world,bsfah,4.0,5500|6worldbsfah4.0
0,5500,10,bsfah,world,-2.0,5500|10worldbsfah-2.0
0,5500,11,world,bsfah,1.0,5500|11worldbsfah1.0
0,5500,0,zrdwn,world,-1.0,5500|0worldzrdwn-1.0
0,5500,16,world,zrdwn,1.0,5500|16worldzrdwn1.0
0,5500,3,world,zrdwn,1.0,5500|3worldzrdwn1.0
0,5500,1,zrdwn,world,-1.0,5500|1worldzrdwn-1.0
0,5501,5,xkvbi,world,-5.0,5501|5worldxkvbi-5.0
0,5501,3,world,xkvbi,10.0,5501|3worldxkvbi10.0
0,5501,0,world,xkvbi,1.0,5501|0worldxkvbi1.0
0,5501,11,xkvbi,world,-17.0,5501|11worldxkvbi-17.0
0,5501,6,xkvbi,world,-16.0,5501|6worldxkvbi-16.0
0,5501,17,world,xkvbi,2.0,5501|17worldxkvbi2.0
0,5501,13,world,xkvbi,8.0,5501|13worldxkvbi8.0
0,5501,14,world,xkvbi,11.0,5501|14worldxkvbi11.0
0,5502,17,world,zrdwn,1.0,5502|17worldzrdwn1.0
0,5502,6,zrdwn,world,-1.0,5502|6worldzrdwn-1.0
0,5502,0,world,zrdwn,1.0,5502|0worldzrdwn1.0
0,5502,1,world,zrdwn,1.0,5502|1worldzrdwn1.0
0,5503,0,world,bsfah,2.0,5503|0worldbsfah2.0
0,5503,1,world,bsfah,7.0,5503|1worldbsfah7.0
0,5503,3,bsfah,world,-8.0,5503|3worldbsfah-8.0
0,5503,5,bsfah,world,-6.0,5503|5worldbsfah-6.0
0,5503,6,bsfah,world,-4.0,5503|6worldbsfah-4.0
0,5503,11,bsfah,world,-3.0,5503|11worldbsfah-3.0
0,5503,13,world,bsfah,2.0,5503|13worldbsfah2.0
0,5503,6,world,zrdwn,1.0,5503|6worldzrdwn1.0
0,5503,5,zrdwn,world,-1.0,5503|5worldzrdwn-1.0
0,5503,3,zrdwn,world,-1.0,5503|3worldzrdwn-1.0
0,5504,0,zrdwn,world,-1.0,5504|0worldzrdwn-1.0
0,5504,5,world,zrdwn,1.0,5504|5worldzrdwn1.0
0,5505,0,bsfah,world,-3.0,5505|0worldbsfah-3.0
0,5505,1,bsfah,world,-4.0,5505|1worldbsfah-4.0
0,5505,3,bsfah,world,-4.0,5505|3worldbsfah-4.0
0,5505,5,world,bsfah,1.0,5505|5worldbsfah1.0
0,5505,6,world,bsfah,4.0,5505|6worldbsfah4.0
0,5505,10,world,bsfah,2.0,5505|10worldbsfah2.0
0,5506,5,zrdwn,world,-1.0,5506|5worldzrdwn-1.0
0,5509,10,world,zrdwn,1.0,5509|10worldzrdwn1.0
0,5509,16,zrdwn,world,-1.0,5509|16worldzrdwn-1.0
0,5510,5,zrdwn,world,-1.0,5510|5worldzrdwn-1.0
0,5511,0,world,zrdwn,1.0,5511|0worldzrdwn1.0
0,5512,1,zrdwn,world,-1.0,5512|1worldzrdwn-1.0
0,5512,15,fpmrk,world,-5.0,5512|15worldfpmrk-5.0
0,5512,1,world,fpmrk,1.0,5512|1worldfpmrk1.0
0,5512,13,world,fpmrk,1.0,5512|13worldfpmrk1.0
0,5512,9,fpmrk,world,-3.0,5512|9worldfpmrk-3.0
0,5512,4,fpmrk,world,-1.0,5512|4worldfpmrk-1.0
0,5512,14,world,fpmrk,1.0,5512|14worldfpmrk1.0
0,5512,18,fpmrk,world,-2.0,5512|18worldfpmrk-2.0
0,5512,8,fpmrk,world,-5.0,5512|8worldfpmrk-5.0
0,5512,17,world,fpmrk,1.0,5512|17worldfpmrk1.0
0,5512,6,fpmrk,world,-2.0,5512|6worldfpmrk-2.0
0,5512,10,world,fpmrk,3.0,5512|10worldfpmrk3.0
0,5512,0,world,fpmrk,4.0,5512|0worldfpmrk4.0
0,5513,1,bsfah,world,-4.0,5513|1worldbsfah-4.0
0,5513,5,bsfah,world,-13.0,5513|5worldbsfah-13.0
0,5513,6,bsfah,world,-5.0,5513|6worldbsfah-5.0
0,5513,10,world,bsfah,11.0,5513|10worldbsfah11.0
0,5513,11,bsfah,world,-6.0,5513|11worldbsfah-6.0
0,5513,13,bsfah,world,-8.0,5513|13worldbsfah-8.0
0,5513,6,zrdwn,world,-1.0,5513|6worldzrdwn-1.0
0,5513,10,world,zrdwn,1.0,5513|10worldzrdwn1.0
0,5515,0,world,bsfah,3.0,5515|0worldbsfah3.0
0,5515,1,world,bsfah,3.0,5515|1worldbsfah3.0
0,5515,4,world,bsfah,4.0,5515|4worldbsfah4.0
0,5515,5,bsfah,world,-3.0,5515|5worldbsfah-3.0
0,5515,10,bsfah,world,-1.0,5515|10worldbsfah-1.0
0,5515,11,bsfah,world,-3.0,5515|11worldbsfah-3.0
0,5515,13,world,bsfah,1.0,5515|13worldbsfah1.0
0,5515,10,zrdwn,world,-1.0,5515|10worldzrdwn-1.0
0,5515,1,world,fpmrk,1.0,5515|1worldfpmrk1.0
0,5515,13,world,fpmrk,1.0,5515|13worldfpmrk1.0
0,5516,14,world,fpmrk,1.0,5516|14worldfpmrk1.0
0,5517,0,bsfah,world,-2.0,5517|0worldbsfah-2.0
0,5517,1,world,bsfah,3.0,5517|1worldbsfah3.0
0,5517,4,world,bsfah,2.0,5517|4worldbsfah2.0
0,5517,5,world,bsfah,4.0,5517|5worldbsfah4.0
0,5517,6,bsfah,world,-1.0,5517|6worldbsfah-1.0
0,5517,10,bsfah,world,-2.0,5517|10worldbsfah-2.0
0,5517,11,world,bsfah,2.0,5517|11worldbsfah2.0
0,5517,13,world,bsfah,3.0,5517|13worldbsfah3.0
0,5517,1,world,zrdwn,1.0,5517|1worldzrdwn1.0
0,5518,0,world,bsfah,1.0,5518|0worldbsfah1.0
0,5518,1,world,bsfah,1.0,5518|1worldbsfah1.0
0,5518,4,bsfah,world,-4.0,5518|4worldbsfah-4.0
0,5518,5,bsfah,world,-4.0,5518|5worldbsfah-4.0
0,5518,6,world,bsfah,1.0,5518|6worldbsfah1.0
0,5518,10,bsfah,world,-1.0,5518|10worldbsfah-1.0
0,5518,11,bsfah,world,-3.0,5518|11worldbsfah-3.0
0,5518,13,world,bsfah,2.0,5518|13worldbsfah2.0
0,5518,11,zrdwn,world,-1.0,5518|11worldzrdwn-1.0
0,5519,18,fpmrk,world,-1.0,5519|18worldfpmrk-1.0
0,5520,0,bsfah,world,-2.0,5520|0worldbsfah-2.0
0,5520,1,world,bsfah,1.0,5520|1worldbsfah1.0
0,5520,4,world,bsfah,1.0,5520|4worldbsfah1.0
0,5520,6,bsfah,world,-2.0,5520|6worldbsfah-2.0
0,5520,10,world,bsfah,2.0,5520|10worldbsfah2.0
0,5520,11,bsfah,world,-2.0,5520|11worldbsfah-2.0
0,5520,13,world,bsfah,3.0,5520|13worldbsfah3.0
0,5521,4,bsfah,world,-3.0,5521|4worldbsfah-3.0
0,5521,6,bsfah,world,-3.0,5521|6worldbsfah-3.0
0,5521,9,world,bsfah,1.0,5521|9worldbsfah1.0
0,5521,10,world,bsfah,2.0,5521|10worldbsfah2.0
0,5521,11,bsfah,world,-2.0,5521|11worldbsfah-2.0
0,5521,13,bsfah,world,-1.0,5521|13worldbsfah-1.0
0,5521,10,world,zrdwn,1.0,5521|10worldzrdwn1.0
0,5522,0,bsfah,world,-2.0,5522|0worldbsfah-2.0
0,5522,1,bsfah,world,-2.0,5522|1worldbsfah-2.0
0,5522,4,world,bsfah,1.0,5522|4worldbsfah1.0
0,5522,6,world,bsfah,6.0,5522|6worldbsfah6.0
0,5522,9,bsfah,world,-1.0,5522|9worldbsfah-1.0
0,5522,10,bsfah,world,-1.0,5522|10worldbsfah-1.0
0,5522,11,bsfah,world,-1.0,5522|11worldbsfah-1.0
0,5522,13,world,bsfah,3.0,5522|13worldbsfah3.0
0,5522,6,world,zrdwn,1.0,5522|6worldzrdwn1.0
0,5522,10,zrdwn,world,-1.0,5522|10worldzrdwn-1.0
0,5522,0,zrdwn,world,-1.0,5522|0worldzrdwn-1.0
0,5523,0,bsfah,world,-2.0,5523|0worldbsfah-2.0
0,5523,3,world,bsfah,1.0,5523|3worldbsfah1.0
0,5523,4,bsfah,world,-1.0,5523|4worldbsfah-1.0
0,5523,6,world,bsfah,2.0,5523|6worldbsfah2.0
0,5523,9,world,bsfah,2.0,5523|9worldbsfah2.0
0,5523,10,bsfah,world,-2.0,5523|10worldbsfah-2.0
0,5523,13,world,bsfah,1.0,5523|13worldbsfah1.0
0,5523,0,fpmrk,world,-1.0,5523|0worldfpmrk-1.0
0,5524,0,bsfah,world,-6.0,5524|0worldbsfah-6.0
0,5524,1,bsfah,world,-1.0,5524|1worldbsfah-1.0
0,5524,6,bsfah,world,-1.0,5524|6worldbsfah-1.0
0,5524,9,world,bsfah,3.0,5524|9worldbsfah3.0
0,5524,10,world,bsfah,3.0,5524|10worldbsfah3.0
0,5524,11,bsfah,world,-4.0,5524|11worldbsfah-4.0
0,5524,13,bsfah,world,-2.0,5524|13worldbsfah-2.0
0,5524,17,zrdwn,world,-1.0,5524|17worldzrdwn-1.0
0,5524,10,world,zrdwn,1.0,5524|10worldzrdwn1.0
0,5525,0,world,bsfah,1.0,5525|0worldbsfah1.0
0,5525,1,bsfah,world,-1.0,5525|1worldbsfah-1.0
0,5525,3,bsfah,world,-1.0,5525|3worldbsfah-1.0
0,5525,4,world,bsfah,1.0,5525|4worldbsfah1.0
0,5525,6,bsfah,world,-1.0,5525|6worldbsfah-1.0
0,5525,10,bsfah,world,-1.0,5525|10worldbsfah-1.0
0,5525,11,world,bsfah,2.0,5525|11worldbsfah2.0
0,5526,1,world,bsfah,2.0,5526|1worldbsfah2.0
0,5526,5,world,bsfah,1.0,5526|5worldbsfah1.0
0,5526,6,world,bsfah,1.0,5526|6worldbsfah1.0
0,5526,9,bsfah,world,-1.0,5526|9worldbsfah-1.0
0,5527,1,world,bsfah,1.0,5527|1worldbsfah1.0
0,5527,6,bsfah,world,-3.0,5527|6worldbsfah-3.0
0,5527,11,world,bsfah,1.0,5527|11worldbsfah1.0
0,5527,6,zrdwn,world,-1.0,5527|6worldzrdwn-1.0
0,5528,0,bsfah,world,-2.0,5528|0worldbsfah-2.0
0,5528,1,bsfah,world,-1.0,5528|1worldbsfah-1.0
0,5528,4,world,bsfah,1.0,5528|4worldbsfah1.0
0,5528,6,world,bsfah,1.0,5528|6worldbsfah1.0
0,5528,9,world,bsfah,3.0,5528|9worldbsfah3.0
0,5528,10,world,bsfah,1.0,5528|10worldbsfah1.0
0,5528,11,bsfah,world,-2.0,5528|11worldbsfah-2.0
0,5528,13,bsfah,world,-2.0,5528|13worldbsfah-2.0
0,5529,0,world,bsfah,1.0,5529|0worldbsfah1.0
0,5529,4,world,bsfah,2.0,5529|4worldbsfah2.0
0,5529,5,bsfah,world,-1.0,5529|5worldbsfah-1.0
0,5529,6,bsfah,world,-4.0,5529|6worldbsfah-4.0
0,5529,9,world,bsfah,1.0,5529|9worldbsfah1.0
0,5529,10,world,bsfah,2.0,5529|10worldbsfah2.0
0,5529,11,bsfah,world,-1.0,5529|11worldbsfah-1.0
0,5529,13,world,bsfah,1.0,5529|13worldbsfah1.0
0,5529,9,world,fpmrk,1.0,5529|9worldfpmrk1.0
0,5530,0,bsfah,world,-2.0,5530|0worldbsfah-2.0
0,5530,3,world,bsfah,2.0,5530|3worldbsfah2.0
0,5530,4,world,bsfah,1.0,5530|4worldbsfah1.0
0,5530,6,world,bsfah,2.0,5530|6worldbsfah2.0
0,5530,9,world,bsfah,2.0,5530|9worldbsfah2.0
0,5530,10,bsfah,world,-1.0,5530|10worldbsfah-1.0
0,5530,13,bsfah,world,-2.0,5530|13worldbsfah-2.0
0,5531,0,bsfah,world,-1.0,5531|0worldbsfah-1.0
0,5531,1,bsfah,world,-1.0,5531|1worldbsfah-1.0
0,5531,3,world,bsfah,1.0,5531|3worldbsfah1.0
0,5531,6,bsfah,world,-1.0,5531|6worldbsfah-1.0
0,5531,9,world,bsfah,4.0,5531|9worldbsfah4.0
0,5531,10,bsfah,world,-2.0,5531|10worldbsfah-2.0
0,5531,13,bsfah,world,-1.0,5531|13worldbsfah-1.0
0,5532,0,world,bsfah,2.0,5532|0worldbsfah2.0
0,5532,1,bsfah,world,-3.0,5532|1worldbsfah-3.0
0,5532,3,world,bsfah,1.0,5532|3worldbsfah1.0
0,5532,4,bsfah,world,-1.0,5532|4worldbsfah-1.0
0,5532,9,world,bsfah,3.0,5532|9worldbsfah3.0
0,5532,13,bsfah,world,-1.0,5532|13worldbsfah-1.0
0,5532,1,zrdwn,world,-1.0,5532|1worldzrdwn-1.0
0,5533,0,bsfah,world,-3.0,5533|0worldbsfah-3.0
0,5533,1,world,bsfah,2.0,5533|1worldbsfah2.0
0,5533,3,bsfah,world,-4.0,5533|3worldbsfah-4.0
0,5533,4,world,bsfah,1.0,5533|4worldbsfah1.0
0,5533,6,bsfah,world,-5.0,5533|6worldbsfah-5.0
0,5533,9,world,bsfah,5.0,5533|9worldbsfah5.0
0,5533,10,world,bsfah,1.0,5533|10worldbsfah1.0
0,5533,11,bsfah,world,-2.0,5533|11worldbsfah-2.0
0,5533,13,world,bsfah,1.0,5533|13worldbsfah1.0
0,5533,16,world,zrdwn,1.0,5533|16worldzrdwn1.0
0,5533,1,world,zrdwn,1.0,5533|1worldzrdwn1.0
0,5533,6,fpmrk,world,-1.0,5533|6worldfpmrk-1.0
0,5534,0,bsfah,world,-1.0,5534|0worldbsfah-1.0
0,5534,4,bsfah,world,-1.0,5534|4worldbsfah-1.0
0,5534,6,bsfah,world,-1.0,5534|6worldbsfah-1.0
0,5534,11,world,bsfah,1.0,5534|11worldbsfah1.0
0,5534,13,bsfah,world,-1.0,5534|13worldbsfah-1.0
0,5535,0,world,bsfah,1.0,5535|0worldbsfah1.0
0,5535,1,bsfah,world,-3.0,5535|1worldbsfah-3.0
0,5535,4,world,bsfah,1.0,5535|4worldbsfah1.0
0,5535,6,bsfah,world,-3.0,5535|6worldbsfah-3.0
0,5535,10,world,bsfah,3.0,5535|10worldbsfah3.0
0,5535,11,world,bsfah,2.0,5535|11worldbsfah2.0
0,5535,6,zrdwn,world,-1.0,5535|6worldzrdwn-1.0
0,5535,1,zrdwn,world,-1.0,5535|1worldzrdwn-1.0
0,5535,1,fpmrk,world,-1.0,5535|1worldfpmrk-1.0
0,5536,0,bsfah,world,-1.0,5536|0worldbsfah-1.0
0,5536,1,bsfah,world,-3.0,5536|1worldbsfah-3.0
0,5536,4,bsfah,world,-2.0,5536|4worldbsfah-2.0
0,5536,6,bsfah,world,-3.0,5536|6worldbsfah-3.0
0,5536,10,world,bsfah,1.0,5536|10worldbsfah1.0
0,5536,11,world,bsfah,3.0,5536|11worldbsfah3.0
0,5536,13,world,bsfah,2.0,5536|13worldbsfah2.0
0,5536,0,zrdwn,world,-1.0,5536|0worldzrdwn-1.0
0,5537,0,bsfah,world,-1.0,5537|0worldbsfah-1.0
0,5537,4,world,bsfah,2.0,5537|4worldbsfah2.0
0,5537,9,world,bsfah,3.0,5537|9worldbsfah3.0
0,5537,10,bsfah,world,-1.0,5537|10worldbsfah-1.0
0,5537,11,bsfah,world,-1.0,5537|11worldbsfah-1.0
0,5537,13,world,bsfah,1.0,5537|13worldbsfah1.0
0,5537,16,world,zrdwn,1.0,5537|16worldzrdwn1.0
0,5537,9,world,fpmrk,1.0,5537|9worldfpmrk1.0
0,5538,0,world,bsfah,2.0,5538|0worldbsfah2.0
0,5538,1,world,bsfah,1.0,5538|1worldbsfah1.0
0,5538,4,world,bsfah,1.0,5538|4worldbsfah1.0
0,5538,9,world,bsfah,1.0,5538|9worldbsfah1.0
0,5538,10,bsfah,world,-1.0,5538|10worldbsfah-1.0
0,5538,13,bsfah,world,-2.0,5538|13worldbsfah-2.0
0,5538,0,world,zrdwn,1.0,5538|0worldzrdwn1.0
0,5538,16,zrdwn,world,-1.0,5538|16worldzrdwn-1.0
0,5538,14,fpmrk,world,-1.0,5538|14worldfpmrk-1.0
0,5539,0,bsfah,world,-1.0,5539|0worldbsfah-1.0
0,5539,1,bsfah,world,-2.0,5539|1worldbsfah-2.0
0,5539,4,bsfah,world,-2.0,5539|4worldbsfah-2.0
0,5539,6,world,bsfah,2.0,5539|6worldbsfah2.0
0,5539,10,world,bsfah,1.0,5539|10worldbsfah1.0
0,5539,11,bsfah,world,-1.0,5539|11worldbsfah-1.0
0,5539,0,zrdwn,world,-1.0,5539|0worldzrdwn-1.0
0,5540,0,world,bsfah,1.0,5540|0worldbsfah1.0
0,5540,4,bsfah,world,-1.0,5540|4worldbsfah-1.0
0,5540,6,bsfah,world,-1.0,5540|6worldbsfah-1.0
0,5540,11,world,bsfah,1.0,5540|11worldbsfah1.0
0,5540,14,world,fpmrk,1.0,5540|14worldfpmrk1.0
0,5541,0,world,bsfah,1.0,5541|0worldbsfah1.0
0,5541,1,world,bsfah,1.0,5541|1worldbsfah1.0
0,5541,4,bsfah,world,-1.0,5541|4worldbsfah-1.0
0,5541,5,world,bsfah,1.0,5541|5worldbsfah1.0
0,5541,11,bsfah,world,-2.0,5541|11worldbsfah-2.0
0,5541,13,world,bsfah,1.0,5541|13worldbsfah1.0
0,5541,0,world,zrdwn,1.0,5541|0worldzrdwn1.0
0,5542,0,world,bsfah,3.0,5542|0worldbsfah3.0
0,5542,4,bsfah,world,-1.0,5542|4worldbsfah-1.0
0,5542,5,bsfah,world,-1.0,5542|5worldbsfah-1.0
0,5542,10,bsfah,world,-1.0,5542|10worldbsfah-1.0
0,5542,11,world,bsfah,1.0,5542|11worldbsfah1.0
0,5542,13,bsfah,world,-3.0,5542|13worldbsfah-3.0
0,5543,1,bsfah,world,-1.0,5543|1worldbsfah-1.0
0,5543,6,world,bsfah,3.0,5543|6worldbsfah3.0
0,5543,9,world,bsfah,1.0,5543|9worldbsfah1.0
0,5543,10,bsfah,world,-3.0,5543|10worldbsfah-3.0
0,5543,11,world,bsfah,2.0,5543|11worldbsfah2.0
0,5543,13,world,bsfah,1.0,5543|13worldbsfah1.0
0,5543,16,world,zrdwn,1.0,5543|16worldzrdwn1.0
0,5544,1,bsfah,world,-1.0,5544|1worldbsfah-1.0
0,5544,4,world,bsfah,2.0,5544|4worldbsfah2.0
0,5544,6,bsfah,world,-1.0,5544|6worldbsfah-1.0
0,5544,9,bsfah,world,-3.0,5544|9worldbsfah-3.0
0,5544,10,world,bsfah,2.0,5544|10worldbsfah2.0
0,5544,11,world,bsfah,1.0,5544|11worldbsfah1.0
0,5544,13,world,bsfah,1.0,5544|13worldbsfah1.0
0,5545,6,world,zrdwn,1.0,5545|6worldzrdwn1.0
0,5545,5,xkvbi,world,-16.0,5545|5worldxkvbi-16.0
0,5545,3,xkvbi,world,-10.0,5545|3worldxkvbi-10.0
0,5545,0,xkvbi,world,-7.0,5545|0worldxkvbi-7.0
0,5545,4,world,xkvbi,3.0,5545|4worldxkvbi3.0
0,5545,11,xkvbi,world,-10.0,5545|11worldxkvbi-10.0
0,5545,6,xkvbi,world,-12.0,5545|6worldxkvbi-12.0
0,5545,17,world,xkvbi,2.0,5545|17worldxkvbi2.0
0,5545,13,world,xkvbi,4.0,5545|13worldxkvbi4.0
0,5545,14,world,xkvbi,13.0,5545|14worldxkvbi13.0
0,5546,0,bsfah,world,-2.0,5546|0worldbsfah-2.0
0,5546,1,world,bsfah,1.0,5546|1worldbsfah1.0
0,5546,4,bsfah,world,-2.0,5546|4worldbsfah-2.0
0,5546,6,world,bsfah,5.0,5546|6worldbsfah5.0
0,5546,9,bsfah,world,-3.0,5546|9worldbsfah-3.0
0,5546,11,bsfah,world,-3.0,5546|11worldbsfah-3.0
0,5546,13,bsfah,world,-1.0,5546|13worldbsfah-1.0
0,5546,17,world,zrdwn,1.0,5546|17worldzrdwn1.0
0,5546,9,fpmrk,world,-1.0,5546|9worldfpmrk-1.0
0,5547,0,world,bsfah,1.0,5547|0worldbsfah1.0
0,5547,4,world,bsfah,1.0,5547|4worldbsfah1.0
0,5547,6,world,bsfah,2.0,5547|6worldbsfah2.0
0,5547,9,bsfah,world,-3.0,5547|9worldbsfah-3.0
0,5547,11,bsfah,world,-1.0,5547|11worldbsfah-1.0
0,5547,17,zrdwn,world,-1.0,5547|17worldzrdwn-1.0
0,5547,14,fpmrk,world,-1.0,5547|14worldfpmrk-1.0
0,5547,6,world,fpmrk,1.0,5547|6worldfpmrk1.0
0,5548,0,bsfah,world,-1.0,5548|0worldbsfah-1.0
0,5548,1,bsfah,world,-1.0,5548|1worldbsfah-1.0
0,5548,9,bsfah,world,-1.0,5548|9worldbsfah-1.0
0,5548,10,world,bsfah,2.0,5548|10worldbsfah2.0
0,5548,11,world,bsfah,1.0,5548|11worldbsfah1.0
0,5549,0,bsfah,world,-1.0,5549|0worldbsfah-1.0
0,5549,1,world,bsfah,2.0,5549|1worldbsfah2.0
0,5549,4,world,bsfah,2.0,5549|4worldbsfah2.0
0,5549,5,world,bsfah,3.0,5549|5worldbsfah3.0
0,5549,6,bsfah,world,-2.0,5549|6worldbsfah-2.0
0,5549,7,world,bsfah,1.0,5549|7worldbsfah1.0
0,5549,9,bsfah,world,-1.0,5549|9worldbsfah-1.0
0,5549,10,world,bsfah,1.0,5549|10worldbsfah1.0
0,5549,11,world,bsfah,1.0,5549|11worldbsfah1.0
0,5549,13,bsfah,world,-2.0,5549|13worldbsfah-2.0
0,5549,17,world,zrdwn,1.0,5549|17worldzrdwn1.0
0,5549,0,zrdwn,world,-1.0,5549|0worldzrdwn-1.0
0,5549,16,zrdwn,world,-1.0,5549|16worldzrdwn-1.0
0,5550,0,bsfah,world,-2.0,5550|0worldbsfah-2.0
0,5550,1,bsfah,world,-1.0,5550|1worldbsfah-1.0
0,5550,4,world,bsfah,1.0,5550|4worldbsfah1.0
0,5550,5,bsfah,world,-1.0,5550|5worldbsfah-1.0
0,5550,6,world,bsfah,3.0,5550|6worldbsfah3.0
0,5550,7,world,bsfah,3.0,5550|7worldbsfah3.0
0,5550,9,bsfah,world,-1.0,5550|9worldbsfah-1.0
0,5550,10,bsfah,world,-1.0,5550|10worldbsfah-1.0
0,5550,11,bsfah,world,-3.0,5550|11worldbsfah-3.0
0,5550,13,bsfah,world,-2.0,5550|13worldbsfah-2.0
0,5550,17,zrdwn,world,-1.0,5550|17worldzrdwn-1.0
0,5551,0,world,bsfah,1.0,5551|0worldbsfah1.0
0,5551,4,world,bsfah,1.0,5551|4worldbsfah1.0
0,5551,5,world,bsfah,4.0,5551|5worldbsfah4.0
0,5551,6,bsfah,world,-4.0,5551|6worldbsfah-4.0
0,5551,7,world,bsfah,1.0,5551|7worldbsfah1.0
0,5551,9,world,bsfah,1.0,5551|9worldbsfah1.0
0,5551,10,world,bsfah,1.0,5551|10worldbsfah1.0
