,ToS,stock,seller,buyer,volume,tradeID
0,4853,14,world,wizey,289.0,4853|14worldwizey289.0
0,4853,15,wizey,world,-52.0,4853|15worldwizey-52.0
0,4853,17,world,uitcq,2.0,4853|17worlduitcq2.0
0,4854,0,djruh,world,-57.0,4854|0worlddjruh-57.0
0,4854,2,world,djruh,32.0,4854|2worlddjruh32.0
0,4854,3,world,djruh,4.0,4854|3worlddjruh4.0
0,4854,4,hjmxr,world,-26.0,4854|4worldhjmxr-26.0
0,4854,5,hjmxr,world,-6.0,4854|5worldhjmxr-6.0
0,4854,6,world,hjmxr,14.0,4854|6worldhjmxr14.0
0,4854,8,world,hipzw,44.0,4854|8worldhipzw44.0
0,4854,9,hipzw,world,-40.0,4854|9worldhipzw-40.0
0,4854,11,hipzw,world,-19.0,4854|11worldhipzw-19.0
0,4854,13,wizey,world,-6.0,4854|13worldwizey-6.0
0,4854,14,wizey,world,-34.0,4854|14worldwizey-34.0
0,4854,15,world,wizey,84.0,4854|15worldwizey84.0
0,4854,17,world,uitcq,3.0,4854|17worlduitcq3.0
0,4855,0,djruh,world,-7.0,4855|0worlddjruh-7.0
0,4855,2,world,djruh,43.0,4855|2worlddjruh43.0
0,4855,3,djruh,world,-12.0,4855|3worlddjruh-12.0
0,4855,4,world,hjmxr,11.0,4855|4worldhjmxr11.0
0,4855,5,hjmxr,world,-9.0,4855|5worldhjmxr-9.0
0,4855,6,hjmxr,world,-13.0,4855|6worldhjmxr-13.0
0,4855,8,world,hipzw,6.0,4855|8worldhipzw6.0
0,4855,9,hipzw,world,-8.0,4855|9worldhipzw-8.0
0,4855,11,hipzw,world,-3.0,4855|11worldhipzw-3.0
0,4855,13,world,wizey,25.0,4855|13worldwizey25.0
0,4855,14,world,wizey,48.0,4855|14worldwizey48.0
0,4855,15,wizey,world,-104.0,4855|15worldwizey-104.0
0,4855,17,uitcq,world,-6.0,4855|17worlduitcq-6.0
0,4856,0,djruh,world,-22.0,4856|0worlddjruh-22.0
0,4856,2,world,djruh,11.0,4856|2worlddjruh11.0
0,4856,3,world,djruh,19.0,4856|3worlddjruh19.0
0,4856,4,world,hjmxr,22.0,4856|4worldhjmxr22.0
0,4856,5,hjmxr,world,-3.0,4856|5worldhjmxr-3.0
0,4856,6,hjmxr,world,-13.0,4856|6worldhjmxr-13.0
0,4856,8,world,hipzw,7.0,4856|8worldhipzw7.0
0,4856,9,world,hipzw,24.0,4856|9worldhipzw24.0
0,4856,11,hipzw,world,-21.0,4856|11worldhipzw-21.0
0,4856,13,wizey,world,-105.0,4856|13worldwizey-105.0
0,4856,14,world,wizey,117.0,4856|14worldwizey117.0
0,4856,15,wizey,world,-6.0,4856|15worldwizey-6.0
0,4856,17,world,uitcq,7.0,4856|17worlduitcq7.0
0,4857,0,world,djruh,17.0,4857|0worlddjruh17.0
0,4857,2,djruh,world,-20.0,4857|2worlddjruh-20.0
0,4857,3,world,djruh,6.0,4857|3worlddjruh6.0
0,4857,4,hjmxr,world,-26.0,4857|4worldhjmxr-26.0
0,4857,5,world,hjmxr,13.0,4857|5worldhjmxr13.0
0,4857,6,world,hjmxr,8.0,4857|6worldhjmxr8.0
0,4857,8,world,hipzw,4.0,4857|8worldhipzw4.0
0,4857,11,world,hipzw,2.0,4857|11worldhipzw2.0
0,4857,14,wizey,world,-61.0,4857|14worldwizey-61.0
0,4857,15,world,wizey,96.0,4857|15worldwizey96.0
0,4857,17,world,uitcq,13.0,4857|17worlduitcq13.0
0,4858,0,world,djruh,10.0,4858|0worlddjruh10.0
0,4858,2,djruh,world,-30.0,4858|2worlddjruh-30.0
0,4858,3,world,djruh,15.0,4858|3worlddjruh15.0
0,4858,4,world,hjmxr,5.0,4858|4worldhjmxr5.0
0,4858,5,world,hjmxr,11.0,4858|5worldhjmxr11.0
0,4858,6,hjmxr,world,-17.0,4858|6worldhjmxr-17.0
0,4858,8,world,hipzw,7.0,4858|8worldhipzw7.0
0,4858,9,world,hipzw,30.0,4858|9worldhipzw30.0
0,4858,11,hipzw,world,-14.0,4858|11worldhipzw-14.0
0,4858,13,world,wizey,79.0,4858|13worldwizey79.0
0,4858,14,wizey,world,-59.0,4858|14worldwizey-59.0
0,4858,15,wizey,world,-8.0,4858|15worldwizey-8.0
0,4858,17,world,uitcq,40.0,4858|17worlduitcq40.0
0,4859,0,world,djruh,24.0,4859|0worlddjruh24.0
0,4859,2,djruh,world,-4.0,4859|2worlddjruh-4.0
0,4859,3,djruh,world,-7.0,4859|3worlddjruh-7.0
0,4859,4,world,hjmxr,1.0,4859|4worldhjmxr1.0
0,4859,5,world,hjmxr,3.0,4859|5worldhjmxr3.0
0,4859,6,world,hjmxr,1.0,4859|6worldhjmxr1.0
0,4859,8,hipzw,world,-6.0,4859|8worldhipzw-6.0
0,4859,9,world,hipzw,20.0,4859|9worldhipzw20.0
0,4859,13,wizey,world,-4.0,4859|13worldwizey-4.0
0,4859,14,wizey,world,-24.0,4859|14worldwizey-24.0
0,4859,15,wizey,world,-1.0,4859|15worldwizey-1.0
0,4859,17,world,uitcq,6.0,4859|17worlduitcq6.0
0,4860,0,world,djruh,7.0,4860|0worlddjruh7.0
0,4860,2,djruh,world,-21.0,4860|2worlddjruh-21.0
0,4860,3,world,djruh,4.0,4860|3worlddjruh4.0
0,4860,4,world,hjmxr,10.0,4860|4worldhjmxr10.0
0,4860,5,hjmxr,world,-16.0,4860|5worldhjmxr-16.0
0,4860,6,world,hjmxr,12.0,4860|6worldhjmxr12.0
0,4860,8,hipzw,world,-9.0,4860|8worldhipzw-9.0
0,4860,9,hipzw,world,-11.0,4860|9worldhipzw-11.0
0,4860,11,world,hipzw,11.0,4860|11worldhipzw11.0
0,4860,13,wizey,world,-236.0,4860|13worldwizey-236.0
0,4860,14,world,wizey,320.0,4860|14worldwizey320.0
0,4860,15,wizey,world,-72.0,4860|15worldwizey-72.0
0,4860,17,world,uitcq,23.0,4860|17worlduitcq23.0
0,4861,0,djruh,world,-28.0,4861|0worlddjruh-28.0
0,4861,2,world,djruh,39.0,4861|2worlddjruh39.0
0,4861,4,hjmxr,world,-15.0,4861|4worldhjmxr-15.0
0,4861,5,world,hjmxr,7.0,4861|5worldhjmxr7.0
0,4861,6,world,hjmxr,8.0,4861|6worldhjmxr8.0
0,4861,8,hipzw,world,-2.0,4861|8worldhipzw-2.0
0,4861,9,world,hipzw,28.0,4861|9worldhipzw28.0
0,4861,11,hipzw,world,-14.0,4861|11worldhipzw-14.0
0,4861,13,world,wizey,7.0,4861|13worldwizey7.0
0,4861,14,wizey,world,-64.0,4861|14worldwizey-64.0
0,4861,15,world,wizey,82.0,4861|15worldwizey82.0
0,4861,17,world,uitcq,2.0,4861|17worlduitcq2.0
0,4862,0,djruh,world,-51.0,4862|0worlddjruh-51.0
0,4862,2,world,djruh,19.0,4862|2worlddjruh19.0
0,4862,3,world,djruh,15.0,4862|3worlddjruh15.0
0,4862,4,world,hjmxr,9.0,4862|4worldhjmxr9.0
0,4862,5,hjmxr,world,-15.0,4862|5worldhjmxr-15.0
0,4862,6,world,hjmxr,5.0,4862|6worldhjmxr5.0
0,4862,8,world,hipzw,3.0,4862|8worldhipzw3.0
0,4862,9,world,hipzw,11.0,4862|9worldhipzw11.0
0,4862,11,hipzw,world,-18.0,4862|11worldhipzw-18.0
0,4862,13,world,wizey,125.0,4862|13worldwizey125.0
0,4862,14,wizey,world,-96.0,4862|14worldwizey-96.0
0,4862,15,wizey,world,-41.0,4862|15worldwizey-41.0
0,4862,17,world,uitcq,1.0,4862|17worlduitcq1.0
0,4863,0,world,djruh,16.0,4863|0worlddjruh16.0
0,4863,2,djruh,world,-71.0,4863|2worlddjruh-71.0
0,4863,3,world,djruh,27.0,4863|3worlddjruh27.0
0,4863,4,hjmxr,world,-20.0,4863|4worldhjmxr-20.0
0,4863,5,hjmxr,world,-2.0,4863|5worldhjmxr-2.0
0,4863,6,world,hjmxr,16.0,4863|6worldhjmxr16.0
0,4863,8,hipzw,world,-5.0,4863|8worldhipzw-5.0
0,4863,9,hipzw,world,-3.0,4863|9worldhipzw-3.0
0,4863,11,world,hipzw,3.0,4863|11worldhipzw3.0
0,4863,13,world,wizey,112.0,4863|13worldwizey112.0
0,4863,14,wizey,world,-108.0,4863|14worldwizey-108.0
0,4863,15,wizey,world,-45.0,4863|15worldwizey-45.0
0,4863,17,uitcq,world,-8.0,4863|17worlduitcq-8.0
0,4864,0,djruh,world,-26.0,4864|0worlddjruh-26.0
0,4864,2,djruh,world,-47.0,4864|2worlddjruh-47.0
0,4864,3,world,djruh,45.0,4864|3worlddjruh45.0
0,4864,4,world,hjmxr,3.0,4864|4worldhjmxr3.0
0,4864,5,world,hjmxr,15.0,4864|5worldhjmxr15.0
0,4864,6,hjmxr,world,-15.0,4864|6worldhjmxr-15.0
0,4864,8,world,hipzw,27.0,4864|8worldhipzw27.0
0,4864,9,world,hipzw,16.0,4864|9worldhipzw16.0
0,4864,11,hipzw,world,-24.0,4864|11worldhipzw-24.0
0,4864,13,wizey,world,-28.0,4864|13worldwizey-28.0
0,4864,14,wizey,world,-23.0,4864|14worldwizey-23.0
0,4864,15,world,wizey,86.0,4864|15worldwizey86.0
0,4864,17,world,uitcq,25.0,4864|17worlduitcq25.0
0,4865,0,djruh,world,-22.0,4865|0worlddjruh-22.0
0,4865,2,world,djruh,3.0,4865|2worlddjruh3.0
0,4865,3,world,djruh,5.0,4865|3worlddjruh5.0
0,4865,4,world,hjmxr,5.0,4865|4worldhjmxr5.0
0,4865,5,hjmxr,world,-7.0,4865|5worldhjmxr-7.0
0,4865,6,world,hjmxr,3.0,4865|6worldhjmxr3.0
0,4865,8,hipzw,world,-42.0,4865|8worldhipzw-42.0
0,4865,9,hipzw,world,-1.0,4865|9worldhipzw-1.0
0,4865,11,world,hipzw,30.0,4865|11worldhipzw30.0
0,4865,14,wizey,world,-71.0,4865|14worldwizey-71.0
0,4865,15,world,wizey,130.0,4865|15worldwizey130.0
0,4865,17,world,uitcq,23.0,4865|17worlduitcq23.0
0,4866,0,world,djruh,70.0,4866|0worlddjruh70.0
0,4866,2,djruh,world,-90.0,4866|2worlddjruh-90.0
0,4866,3,world,djruh,20.0,4866|3worlddjruh20.0
0,4866,4,world,hjmxr,34.0,4866|4worldhjmxr34.0
0,4866,5,hjmxr,world,-5.0,4866|5worldhjmxr-5.0
0,4866,6,hjmxr,world,-24.0,4866|6worldhjmxr-24.0
0,4866,8,world,hipzw,5.0,4866|8worldhipzw5.0
0,4866,9,world,hipzw,15.0,4866|9worldhipzw15.0
0,4866,11,hipzw,world,-18.0,4866|11worldhipzw-18.0
0,4866,13,world,wizey,188.0,4866|13worldwizey188.0
0,4866,14,wizey,world,-282.0,4866|14worldwizey-282.0
0,4866,15,world,wizey,65.0,4866|15worldwizey65.0
0,4866,17,uitcq,world,-1.0,4866|17worlduitcq-1.0
0,4867,0,djruh,world,-72.0,4867|0worlddjruh-72.0
0,4867,2,world,djruh,79.0,4867|2worlddjruh79.0
0,4867,3,world,djruh,8.0,4867|3worlddjruh8.0
0,4867,4,hjmxr,world,-15.0,4867|4worldhjmxr-15.0
0,4867,5,world,hjmxr,5.0,4867|5worldhjmxr5.0
0,4867,6,world,hjmxr,5.0,4867|6worldhjmxr5.0
0,4867,8,hipzw,world,-11.0,4867|8worldhipzw-11.0
0,4867,9,hipzw,world,-17.0,4867|9worldhipzw-17.0
0,4867,11,world,hipzw,13.0,4867|11worldhipzw13.0
0,4867,13,world,wizey,195.0,4867|13worldwizey195.0
0,4867,14,wizey,world,-267.0,4867|14worldwizey-267.0
0,4867,15,world,wizey,67.0,4867|15worldwizey67.0
0,4867,17,world,uitcq,17.0,4867|17worlduitcq17.0
0,4868,2,world,djruh,18.0,4868|2worlddjruh18.0
0,4868,3,djruh,world,-9.0,4868|3worlddjruh-9.0
0,4868,4,hjmxr,world,-5.0,4868|4worldhjmxr-5.0
0,4868,5,world,hjmxr,18.0,4868|5worldhjmxr18.0
0,4868,6,hjmxr,world,-16.0,4868|6worldhjmxr-16.0
0,4868,8,hipzw,world,-1.0,4868|8worldhipzw-1.0
0,4868,9,world,hipzw,14.0,4868|9worldhipzw14.0
0,4868,11,hipzw,world,-4.0,4868|11worldhipzw-4.0
0,4868,13,world,wizey,42.0,4868|13worldwizey42.0
0,4868,14,world,wizey,43.0,4868|14worldwizey43.0
0,4868,15,wizey,world,-134.0,4868|15worldwizey-134.0
0,4868,17,world,uitcq,19.0,4868|17worlduitcq19.0
0,4869,0,world,djruh,20.0,4869|0worlddjruh20.0
0,4869,2,djruh,world,-82.0,4869|2worlddjruh-82.0
0,4869,3,world,djruh,27.0,4869|3worlddjruh27.0
0,4869,4,world,hjmxr,32.0,4869|4worldhjmxr32.0
0,4869,5,hjmxr,world,-23.0,4869|5worldhjmxr-23.0
0,4869,6,world,hjmxr,1.0,4869|6worldhjmxr1.0
0,4869,8,hipzw,world,-9.0,4869|8worldhipzw-9.0
0,4869,9,world,hipzw,14.0,4869|9worldhipzw14.0
0,4869,11,hipzw,world,-2.0,4869|11worldhipzw-2.0
0,4869,13,wizey,world,-182.0,4869|13worldwizey-182.0
0,4869,14,world,wizey,190.0,4869|14worldwizey190.0
0,4869,15,world,wizey,34.0,4869|15worldwizey34.0
0,4869,17,world,uitcq,38.0,4869|17worlduitcq38.0
0,4870,0,djruh,world,-45.0,4870|0worlddjruh-45.0
0,4870,2,world,djruh,18.0,4870|2worlddjruh18.0
0,4870,3,world,djruh,5.0,4870|3worlddjruh5.0
0,4870,4,world,hjmxr,26.0,4870|4worldhjmxr26.0
0,4870,5,world,hjmxr,16.0,4870|5worldhjmxr16.0
0,4870,6,hjmxr,world,-26.0,4870|6worldhjmxr-26.0
0,4870,8,hipzw,world,-45.0,4870|8worldhipzw-45.0
0,4870,9,hipzw,world,-6.0,4870|9worldhipzw-6.0
0,4870,11,world,hipzw,42.0,4870|11worldhipzw42.0
0,4870,13,wizey,world,-89.0,4870|13worldwizey-89.0
0,4870,14,world,wizey,48.0,4870|14worldwizey48.0
0,4870,15,world,wizey,61.0,4870|15worldwizey61.0
0,4870,17,world,uitcq,27.0,4870|17worlduitcq27.0
0,4871,0,djruh,world,-6.0,4871|0worlddjruh-6.0
0,4871,2,djruh,world,-40.0,4871|2worlddjruh-40.0
0,4871,3,world,djruh,25.0,4871|3worlddjruh25.0
0,4871,4,hjmxr,world,-7.0,4871|4worldhjmxr-7.0
0,4871,5,world,hjmxr,23.0,4871|5worldhjmxr23.0
0,4871,6,hjmxr,world,-10.0,4871|6worldhjmxr-10.0
0,4871,8,hipzw,world,-19.0,4871|8worldhipzw-19.0
0,4871,9,world,hipzw,18.0,4871|9worldhipzw18.0
0,4871,11,world,hipzw,5.0,4871|11worldhipzw5.0
0,4871,13,wizey,world,-89.0,4871|13worldwizey-89.0
0,4871,14,world,wizey,255.0,4871|14worldwizey255.0
0,4871,15,wizey,world,-213.0,4871|15worldwizey-213.0
0,4871,17,world,uitcq,3.0,4871|17worlduitcq3.0
0,4872,2,world,djruh,16.0,4872|2worlddjruh16.0
0,4872,3,world,djruh,6.0,4872|3worlddjruh6.0
0,4872,4,hjmxr,world,-15.0,4872|4worldhjmxr-15.0
0,4872,5,world,hjmxr,14.0,4872|5worldhjmxr14.0
0,4872,6,hjmxr,world,-8.0,4872|6worldhjmxr-8.0
0,4872,8,hipzw,world,-11.0,4872|8worldhipzw-11.0
0,4872,9,hipzw,world,-31.0,4872|9worldhipzw-31.0
0,4872,11,world,hipzw,17.0,4872|11worldhipzw17.0
0,4872,13,world,wizey,81.0,4872|13worldwizey81.0
0,4872,14,wizey,world,-65.0,4872|14worldwizey-65.0
0,4872,15,wizey,world,-37.0,4872|15worldwizey-37.0
0,4872,17,world,uitcq,15.0,4872|17worlduitcq15.0
0,4873,0,world,djruh,17.0,4873|0worlddjruh17.0
0,4873,2,djruh,world,-53.0,4873|2worlddjruh-53.0
0,4873,3,world,djruh,4.0,4873|3worlddjruh4.0
0,4873,4,hjmxr,world,-22.0,4873|4worldhjmxr-22.0
0,4873,5,hjmxr,world,-2.0,4873|5worldhjmxr-2.0
0,4873,6,world,hjmxr,20.0,4873|6worldhjmxr20.0
0,4873,8,hipzw,world,-11.0,4873|8worldhipzw-11.0
0,4873,9,hipzw,world,-17.0,4873|9worldhipzw-17.0
0,4873,11,world,hipzw,11.0,4873|11worldhipzw11.0
0,4873,13,wizey,world,-35.0,4873|13worldwizey-35.0
0,4873,14,wizey,world,-87.0,4873|14worldwizey-87.0
0,4873,15,world,wizey,165.0,4873|15worldwizey165.0
0,4873,17,world,uitcq,22.0,4873|17worlduitcq22.0
0,4874,0,djruh,world,-28.0,4874|0worlddjruh-28.0
0,4874,2,djruh,world,-75.0,4874|2worlddjruh-75.0
0,4874,3,world,djruh,45.0,4874|3worlddjruh45.0
0,4874,4,hjmxr,world,-5.0,4874|4worldhjmxr-5.0
0,4874,5,world,hjmxr,18.0,4874|5worldhjmxr18.0
0,4874,6,hjmxr,world,-10.0,4874|6worldhjmxr-10.0
0,4874,8,hipzw,world,-5.0,4874|8worldhipzw-5.0
0,4874,9,world,hipzw,32.0,4874|9worldhipzw32.0
0,4874,11,hipzw,world,-9.0,4874|11worldhipzw-9.0
0,4874,13,wizey,world,-177.0,4874|13worldwizey-177.0
0,4874,14,world,wizey,174.0,4874|14worldwizey174.0
0,4874,15,world,wizey,43.0,4874|15worldwizey43.0
0,4874,17,world,uitcq,18.0,4874|17worlduitcq18.0
0,4875,0,world,djruh,57.0,4875|0worlddjruh57.0
0,4875,2,world,djruh,5.0,4875|2worlddjruh5.0
0,4875,3,djruh,world,-32.0,4875|3worlddjruh-32.0
0,4875,4,world,hjmxr,20.0,4875|4worldhjmxr20.0
0,4875,5,hjmxr,world,-21.0,4875|5worldhjmxr-21.0
0,4875,6,hjmxr,world,-1.0,4875|6worldhjmxr-1.0
0,4875,8,hipzw,world,-24.0,4875|8worldhipzw-24.0
0,4875,11,world,hipzw,20.0,4875|11worldhipzw20.0
0,4875,13,wizey,world,-50.0,4875|13worldwizey-50.0
0,4875,14,wizey,world,-3.0,4875|14worldwizey-3.0
0,4875,15,world,wizey,96.0,4875|15worldwizey96.0
0,4875,17,world,uitcq,20.0,4875|17worlduitcq20.0
0,4876,0,world,djruh,21.0,4876|0worlddjruh21.0
0,4876,2,djruh,world,-12.0,4876|2worlddjruh-12.0
0,4876,4,hjmxr,world,-7.0,4876|4worldhjmxr-7.0
0,4876,5,hjmxr,world,-1.0,4876|5worldhjmxr-1.0
0,4876,6,hjmxr,world,-8.0,4876|6worldhjmxr-8.0
0,4876,8,hipzw,world,-13.0,4876|8worldhipzw-13.0
0,4876,9,hipzw,world,-28.0,4876|9worldhipzw-28.0
0,4876,11,world,hipzw,19.0,4876|11worldhipzw19.0
0,4876,13,world,wizey,6.0,4876|13worldwizey6.0
0,4876,14,wizey,world,-42.0,4876|14worldwizey-42.0
0,4876,15,world,wizey,51.0,4876|15worldwizey51.0
0,4876,17,world,uitcq,26.0,4876|17worlduitcq26.0
0,4877,0,djruh,world,-9.0,4877|0worlddjruh-9.0
0,4877,2,djruh,world,-22.0,4877|2worlddjruh-22.0
0,4877,3,world,djruh,4.0,4877|3worlddjruh4.0
0,4877,4,hjmxr,world,-26.0,4877|4worldhjmxr-26.0
0,4877,5,world,hjmxr,4.0,4877|5worldhjmxr4.0
0,4877,6,world,hjmxr,6.0,4877|6worldhjmxr6.0
0,4877,8,world,hipzw,3.0,4877|8worldhipzw3.0
0,4877,9,hipzw,world,-17.0,4877|9worldhipzw-17.0
0,4877,11,world,hipzw,5.0,4877|11worldhipzw5.0
0,4877,13,world,wizey,79.0,4877|13worldwizey79.0
0,4877,14,world,wizey,98.0,4877|14worldwizey98.0
0,4877,15,wizey,world,-257.0,4877|15worldwizey-257.0
0,4877,17,world,uitcq,29.0,4877|17worlduitcq29.0
0,4878,0,djruh,world,-47.0,4878|0worlddjruh-47.0
0,4878,2,world,djruh,33.0,4878|2worlddjruh33.0
0,4878,3,djruh,world,-7.0,4878|3worlddjruh-7.0
0,4878,4,hjmxr,world,-2.0,4878|4worldhjmxr-2.0
0,4878,5,hjmxr,world,-1.0,4878|5worldhjmxr-1.0
0,4878,6,hjmxr,world,-1.0,4878|6worldhjmxr-1.0
0,4878,8,world,hipzw,11.0,4878|8worldhipzw11.0
0,4878,9,hipzw,world,-11.0,4878|9worldhipzw-11.0
0,4878,13,wizey,world,-20.0,4878|13worldwizey-20.0
0,4878,14,world,wizey,117.0,4878|14worldwizey117.0
0,4878,15,wizey,world,-75.0,4878|15worldwizey-75.0
0,4878,17,world,uitcq,4.0,4878|17worlduitcq4.0
0,4879,0,djruh,world,-6.0,4879|0worlddjruh-6.0
0,4879,2,world,djruh,8.0,4879|2worlddjruh8.0
0,4879,4,hjmxr,world,-4.0,4879|4worldhjmxr-4.0
0,4879,5,hjmxr,world,-5.0,4879|5worldhjmxr-5.0
0,4879,6,world,hjmxr,9.0,4879|6worldhjmxr9.0
0,4879,8,hipzw,world,-5.0,4879|8worldhipzw-5.0
0,4879,9,hipzw,world,-11.0,4879|9worldhipzw-11.0
0,4879,11,world,hipzw,12.0,4879|11worldhipzw12.0
0,4879,13,world,wizey,44.0,4879|13worldwizey44.0
0,4879,14,world,wizey,2.0,4879|14worldwizey2.0
0,4879,15,wizey,world,-59.0,4879|15worldwizey-59.0
0,4879,17,uitcq,world,-14.0,4879|17worlduitcq-14.0
0,4880,0,djruh,world,-16.0,4880|0worlddjruh-16.0
0,4880,2,djruh,world,-66.0,4880|2worlddjruh-66.0
0,4880,3,world,djruh,38.0,4880|3worlddjruh38.0
0,4880,4,hjmxr,world,-4.0,4880|4worldhjmxr-4.0
0,4880,5,world,hjmxr,10.0,4880|5worldhjmxr10.0
0,4880,6,hjmxr,world,-4.0,4880|6worldhjmxr-4.0
0,4880,8,world,hipzw,18.0,4880|8worldhipzw18.0
0,4880,9,hipzw,world,-15.0,4880|9worldhipzw-15.0
0,4880,11,hipzw,world,-13.0,4880|11worldhipzw-13.0
0,4880,13,world,wizey,296.0,4880|13worldwizey296.0
0,4880,14,wizey,world,-346.0,4880|14worldwizey-346.0
0,4880,15,world,wizey,21.0,4880|15worldwizey21.0
0,4880,17,world,uitcq,9.0,4880|17worlduitcq9.0
0,4881,2,world,djruh,79.0,4881|2worlddjruh79.0
0,4881,3,djruh,world,-10.0,4881|3worlddjruh-10.0
0,4881,4,world,hjmxr,16.0,4881|4worldhjmxr16.0
0,4881,5,hjmxr,world,-4.0,4881|5worldhjmxr-4.0
0,4881,6,hjmxr,world,-1.0,4881|6worldhjmxr-1.0
0,4881,9,hipzw,world,-3.0,4881|9worldhipzw-3.0
0,4881,11,world,hipzw,2.0,4881|11worldhipzw2.0
0,4881,13,world,wizey,278.0,4881|13worldwizey278.0
0,4881,14,wizey,world,-241.0,4881|14worldwizey-241.0
0,4881,15,wizey,world,-44.0,4881|15worldwizey-44.0
0,4881,17,uitcq,world,-12.0,4881|17worlduitcq-12.0
0,4882,2,djruh,world,-47.0,4882|2worlddjruh-47.0
0,4882,3,world,djruh,16.0,4882|3worlddjruh16.0
0,4882,4,hjmxr,world,-10.0,4882|4worldhjmxr-10.0
0,4882,5,world,hjmxr,13.0,4882|5worldhjmxr13.0
0,4882,6,hjmxr,world,-7.0,4882|6worldhjmxr-7.0
0,4882,8,hipzw,world,-7.0,4882|8worldhipzw-7.0
0,4882,9,hipzw,world,-26.0,4882|9worldhipzw-26.0
0,4882,11,world,hipzw,16.0,4882|11worldhipzw16.0
0,4882,13,world,wizey,287.0,4882|13worldwizey287.0
0,4882,14,wizey,world,-391.0,4882|14worldwizey-391.0
0,4882,15,world,wizey,80.0,4882|15worldwizey80.0
0,4882,17,uitcq,world,-3.0,4882|17worlduitcq-3.0
0,4883,2,djruh,world,-27.0,4883|2worlddjruh-27.0
0,4883,3,world,djruh,20.0,4883|3worlddjruh20.0
0,4883,4,hjmxr,world,-15.0,4883|4worldhjmxr-15.0
0,4883,5,world,hjmxr,16.0,4883|5worldhjmxr16.0
0,4883,6,hjmxr,world,-7.0,4883|6worldhjmxr-7.0
0,4883,8,hipzw,world,-2.0,4883|8worldhipzw-2.0
0,4883,9,hipzw,world,-8.0,4883|9worldhipzw-8.0
0,4883,11,world,hipzw,9.0,4883|11worldhipzw9.0
0,4883,13,world,wizey,57.0,4883|13worldwizey57.0
0,4883,14,world,wizey,38.0,4883|14worldwizey38.0
0,4883,15,wizey,world,-184.0,4883|15worldwizey-184.0
0,4883,17,world,uitcq,4.0,4883|17worlduitcq4.0
0,4884,2,djruh,world,-68.0,4884|2worlddjruh-68.0
0,4884,3,world,djruh,19.0,4884|3worlddjruh19.0
0,4884,4,hjmxr,world,-3.0,4884|4worldhjmxr-3.0
0,4884,5,hjmxr,world,-2.0,4884|5worldhjmxr-2.0
0,4884,6,hjmxr,world,-6.0,4884|6worldhjmxr-6.0
0,4884,8,world,hipzw,44.0,4884|8worldhipzw44.0
0,4884,9,world,hipzw,13.0,4884|9worldhipzw13.0
0,4884,11,hipzw,world,-40.0,4884|11worldhipzw-40.0
0,4884,13,world,wizey,223.0,4884|13worldwizey223.0
0,4884,14,wizey,world,-317.0,4884|14worldwizey-317.0
0,4884,15,world,wizey,10.0,4884|15worldwizey10.0
0,4884,17,world,uitcq,37.0,4884|17worlduitcq37.0
0,4885,2,djruh,world,-184.0,4885|2worlddjruh-184.0
0,4885,3,world,djruh,84.0,4885|3worlddjruh84.0
0,4885,4,world,hjmxr,5.0,4885|4worldhjmxr5.0
0,4885,5,world,hjmxr,4.0,4885|5worldhjmxr4.0
0,4885,6,hjmxr,world,-11.0,4885|6worldhjmxr-11.0
0,4885,8,hipzw,world,-9.0,4885|8worldhipzw-9.0
0,4885,9,world,hipzw,25.0,4885|9worldhipzw25.0
0,4885,11,hipzw,world,-7.0,4885|11worldhipzw-7.0
0,4885,13,world,wizey,94.0,4885|13worldwizey94.0
0,4885,14,wizey,world,-187.0,4885|14worldwizey-187.0
0,4885,15,world,wizey,96.0,4885|15worldwizey96.0
0,4885,17,world,uitcq,17.0,4885|17worlduitcq17.0
0,4886,2,djruh,world,-109.0,4886|2worlddjruh-109.0
0,4886,3,world,djruh,40.0,4886|3worlddjruh40.0
0,4886,4,hjmxr,world,-2.0,4886|4worldhjmxr-2.0
0,4886,5,world,hjmxr,12.0,4886|5worldhjmxr12.0
0,4886,6,hjmxr,world,-4.0,4886|6worldhjmxr-4.0
0,4886,8,hipzw,world,-6.0,4886|8worldhipzw-6.0
0,4886,9,world,hipzw,38.0,4886|9worldhipzw38.0
0,4886,11,hipzw,world,-8.0,4886|11worldhipzw-8.0
0,4886,13,world,wizey,21.0,4886|13worldwizey21.0
0,4886,14,world,wizey,37.0,4886|14worldwizey37.0
0,4886,15,wizey,world,-95.0,4886|15worldwizey-95.0
0,4886,17,uitcq,world,-1.0,4886|17worlduitcq-1.0
0,4887,2,djruh,world,-104.0,4887|2worlddjruh-104.0
0,4887,3,world,djruh,56.0,4887|3worlddjruh56.0
0,4887,4,hjmxr,world,-1.0,4887|4worldhjmxr-1.0
0,4887,5,world,hjmxr,1.0,4887|5worldhjmxr1.0
0,4887,6,hjmxr,world,-3.0,4887|6worldhjmxr-3.0
0,4887,8,hipzw,world,-8.0,4887|8worldhipzw-8.0
0,4887,9,world,hipzw,1.0,4887|9worldhipzw1.0
0,4887,11,world,hipzw,9.0,4887|11worldhipzw9.0
0,4887,13,wizey,world,-140.0,4887|13worldwizey-140.0
0,4887,14,wizey,world,-37.0,4887|14worldwizey-37.0
0,4887,15,world,wizey,214.0,4887|15worldwizey214.0
0,4887,17,world,uitcq,22.0,4887|17worlduitcq22.0
